"time","summary","temperature","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","country","city"
"8/2/2020 14:00:00","Mostly Cloudy","9.79","0.65","1017","4.88","7.68","222","0.75","England","London"
"8/2/2020 15:00:00","Mostly Cloudy","9.11","0.66","1016.6","5.42","9.09","217","0.62","England","London"
"8/2/2020 16:00:00","Partly Cloudy","8.8","0.67","1016.6","5.57","10.53","214","0.5","England","London"
"8/2/2020 17:00:00","Partly Cloudy","8.29","0.69","1016.4","5.53","12.05","211","0.38","England","London"
"8/2/2020 18:00:00","Partly Cloudy","7.65","0.73","1016.4","5.47","12.09","204","0.32","England","London"
"8/2/2020 19:00:00","Partly Cloudy","7.82","0.73","1016","5.96","13.02","203","0.45","England","London"
"8/2/2020 20:00:00","Mostly Cloudy","8.06","0.74","1015.7","6.71","13.92","204","0.68","England","London"
"8/2/2020 21:00:00","Mostly Cloudy","7.97","0.76","1014.9","7.5","14.85","206","0.86","England","London"
"8/2/2020 22:00:00","Overcast","8.2","0.74","1014.1","8.42","15.79","206","0.92","England","London"
"8/2/2020 23:00:00","Overcast","8.47","0.73","1012.7","9.46","16.77","206","0.92","England","London"
"9/2/2020 00:00:00","Windy and Overcast","8.63","0.72","1012","10.17","17.64","206","0.92","England","London"
"9/2/2020 01:00:00","Windy and Overcast","8.61","0.77","1010.7","10.12","18.7","204","0.96","England","London"
"9/2/2020 02:00:00","Windy and Overcast","8.56","0.76","1009.5","11.09","19.78","207","0.98","England","London"
"9/2/2020 03:00:00","Windy and Overcast","8.57","0.77","1008.2","11.97","20.83","209","0.99","England","London"
"9/2/2020 04:00:00","Possible Drizzle and Dangerously Windy","8.55","0.81","1006.7","12.9","21.77","208","0.99","England","London"
"9/2/2020 05:00:00","Possible Drizzle and Dangerously Windy","8.49","0.85","1005","13.58","22.72","208","0.99","England","London"
"9/2/2020 06:00:00","Possible Drizzle and Dangerously Windy","8.62","0.87","1003.2","13.87","23.72","207","0.99","England","London"
"9/2/2020 07:00:00","Possible Drizzle and Dangerously Windy","8.93","0.88","1001.5","14.82","25.1","207","1","England","London"
"9/2/2020 08:00:00","Possible Drizzle and Dangerously Windy","9.28","0.89","999.7","15.87","26.61","207","0.99","England","London"
"9/2/2020 09:00:00","Possible Light Rain and Dangerously Windy","9.59","0.91","998","16.72","28.01","208","1","England","London"
"9/2/2020 10:00:00","Possible Light Rain and Dangerously Windy","10.1","0.91","996.4","17.34","29.5","210","0.99","England","London"
"9/2/2020 11:00:00","Possible Light Rain and Dangerously Windy","10.6","0.91","994.9","17.7","30.89","212","0.99","England","London"
"9/2/2020 12:00:00","Light Rain and Dangerously Windy","11.16","0.9","993.4","17.83","31.58","215","0.99","England","London"
"9/2/2020 13:00:00","Light Rain and Dangerously Windy","11.54","0.85","991.8","15.39","30.62","213","0.99","England","London"
"9/2/2020 14:00:00","Light Rain and Dangerously Windy","12.08","0.85","989.8","16.47","31.07","217","1","England","London"
"9/2/2020 15:00:00","Light Rain and Dangerously Windy","11.35","0.91","988.4","16.92","30.84","223","1","England","London"
"9/2/2020 16:00:00","Light Rain and Dangerously Windy","11.35","0.87","988","16.12","29.76","232","0.99","England","London"
"9/2/2020 17:00:00","Possible Light Rain and Dangerously Windy","11.37","0.83","988.3","14.53","28.02","241","0.99","England","London"
"9/2/2020 18:00:00","Possible Light Rain and Dangerously Windy","10.97","0.81","988.7","13.17","26.23","248","0.99","England","London"
"9/2/2020 19:00:00","Possible Drizzle and Dangerously Windy","10.24","0.86","988.8","11.96","21.95","245","0.87","England","London"
"9/2/2020 20:00:00","Possible Drizzle and Dangerously Windy","9.36","0.86","989.2","11.79","22.28","249","0.71","England","London"
"9/2/2020 21:00:00","Possible Drizzle and Dangerously Windy","8.64","0.86","989.7","11.65","22.27","252","0.63","England","London"
"9/2/2020 22:00:00","Possible Drizzle and Dangerously Windy","8.31","0.85","990.3","11.32","21.8","254","0.63","England","London"
"9/2/2020 23:00:00","Possible Drizzle and Windy","8.11","0.86","991","11.15","20.89","252","0.7","England","London"
"10/2/2020 00:00:00","Possible Drizzle and Windy","7.86","0.87","991.7","11.13","20.57","250","0.77","England","London"
"10/2/2020 01:00:00","Possible Drizzle and Windy","8.57","0.78","991.7","10.58","20.36","230","0.86","England","London"
"10/2/2020 02:00:00","Possible Drizzle and Dangerously Windy","7.78","0.85","992.5","11.47","21.67","271","0.95","England","London"
"10/2/2020 03:00:00","Possible Light Rain and Dangerously Windy","7.15","0.9","993.8","11.88","22.38","264","0.99","England","London"
"10/2/2020 04:00:00","Possible Drizzle and Dangerously Windy","6.58","0.89","995.7","11.66","21.77","280","0.93","England","London"
"10/2/2020 05:00:00","Possible Drizzle and Windy","6.02","0.87","998","11.07","20.83","244","0.84","England","London"
"10/2/2020 06:00:00","Windy and Mostly Cloudy","5.8","0.85","999.3","10.68","19.83","261","0.75","England","London"
"10/2/2020 07:00:00","Windy and Partly Cloudy","5.68","0.82","1000.8","10.3","19.71","263","0.56","England","London"
"10/2/2020 08:00:00","Windy and Partly Cloudy","5.8","0.8","1001.9","9.9","19.94","261","0.33","England","London"
"10/2/2020 09:00:00","Windy","5.87","0.8","1002.4","9.57","19.8","255","0.17","England","London"
"10/2/2020 10:00:00","Windy","6.77","0.77","1002.4","9.43","18.53","251","0.1","England","London"
"10/2/2020 11:00:00","Clear","7.81","0.73","1002","9.51","16.92","246","0.06","England","London"
"10/2/2020 12:00:00","Clear","7.23","0.75","1001.2","9.73","16.42","243","0.1","England","London"
"10/2/2020 13:00:00","Possible Drizzle","9.4","0.67","1000.2","9.49","16.72","232","0.34","England","London"
"10/2/2020 14:00:00","Possible Drizzle and Windy","9.03","0.7","998.3","10.6","18.27","240","0.66","England","London"
"10/2/2020 15:00:00","Possible Drizzle and Windy","7.67","0.76","997","11.2","19.53","248","0.88","England","London"
"10/2/2020 16:00:00","Possible Drizzle and Windy","7.29","0.78","996.8","11","20.23","252","0.94","England","London"
"10/2/2020 17:00:00","Possible Drizzle and Windy","6.65","0.8","997.2","10.23","20.89","257","0.95","England","London"
"10/2/2020 18:00:00","Possible Light Rain and Dangerously Windy","6.02","0.81","997.9","9.7","21.17","259","0.9","England","London"
"10/2/2020 19:00:00","Possible Drizzle and Windy","5.38","0.83","998.9","9.18","19.92","259","0.89","England","London"
"10/2/2020 20:00:00","Possible Drizzle and Windy","5.05","0.79","1000.3","10.04","20.72","262","0.85","England","London"
"10/2/2020 21:00:00","Dangerously Windy and Mostly Cloudy","4.78","0.77","1001.5","10.67","21.12","263","0.79","England","London"
"10/2/2020 22:00:00","Dangerously Windy and Mostly Cloudy","4.48","0.77","1002.4","10.66","21.06","263","0.75","England","London"
"10/2/2020 23:00:00","Windy and Mostly Cloudy","4.19","0.77","1003.2","10.29","20.76","262","0.71","England","London"
"11/2/2020 00:00:00","Windy and Mostly Cloudy","4","0.77","1003.9","9.99","20.39","262","0.63","England","London"
"11/2/2020 01:00:00","Windy and Partly Cloudy","4.54","0.69","1003.7","9.28","18.59","256","0.47","England","London"
"11/2/2020 02:00:00","Windy","4.15","0.75","1003.9","9.41","18.42","257","0.27","England","London"
"11/2/2020 03:00:00","Windy","3.83","0.79","1004.5","9.41","18.42","258","0.11","England","London"
"11/2/2020 04:00:00","Windy","3.77","0.8","1005","9.13","17.95","259","0.09","England","London"
"11/2/2020 05:00:00","Clear","3.81","0.79","1005.5","8.84","17.34","261","0.07","England","London"
"11/2/2020 06:00:00","Clear","3.99","0.78","1006.2","8.48","15.86","258","0.05","England","London"
"11/2/2020 07:00:00","Clear","4.06","0.79","1006.8","8.45","16.21","264","0.07","England","London"
"11/2/2020 08:00:00","Clear","4.19","0.8","1007.2","8.69","17.01","264","0.09","England","London"
"11/2/2020 09:00:00","Windy","4.54","0.78","1007.6","8.96","17.89","259","0.11","England","London"
"11/2/2020 10:00:00","Windy","5.08","0.75","1008","9.65","18.84","230","0.11","England","London"
"11/2/2020 11:00:00","Windy","5.99","0.66","1008.5","10.65","19.75","311","0.1","England","London"
"11/2/2020 12:00:00","Windy","6.58","0.63","1009","9.9","17.98","261","0.1","England","London"
"11/2/2020 13:00:00","Windy","6.83","0.59","1009.3","10.01","17.66","182","0.11","England","London"
"11/2/2020 14:00:00","Clear","7.3","0.54","1009.7","9.81","17.32","321","0.12","England","London"
"11/2/2020 15:00:00","Clear","6.84","0.54","1010.1","9.8","16.83","271","0.13","England","London"
"11/2/2020 16:00:00","Clear","6.08","0.57","1010.6","9.21","16.12","321","0.13","England","London"
"11/2/2020 17:00:00","Clear","5.37","0.59","1011.2","8.47","15.38","189","0.12","England","London"
"11/2/2020 18:00:00","Clear","4.75","0.62","1011.8","7.95","14.87","262","0.12","England","London"
"11/2/2020 19:00:00","Clear","4.61","0.64","1012.3","7.59","14.15","265","0.08","England","London"
"11/2/2020 20:00:00","Clear","4.54","0.65","1012","7.88","14.88","262","0.02","England","London"
"11/2/2020 21:00:00","Clear","4.49","0.67","1012.2","8.04","15.36","257","0","England","London"
"11/2/2020 22:00:00","Clear","4.4","0.69","1012.5","7.99","15.42","257","0.04","England","London"
"11/2/2020 23:00:00","Clear","4.32","0.69","1012.8","7.74","15.21","257","0.11","England","London"
"12/2/2020 00:00:00","Clear","4.19","0.73","1012.9","7.37","13.61","253","0.24","England","London"
"12/2/2020 01:00:00","Clear","3.44","0.8","1013","5.92","13.86","246","0.29","England","London"
"12/2/2020 02:00:00","Partly Cloudy","3.35","0.82","1012.7","6","14.46","252","0.33","England","London"
"12/2/2020 03:00:00","Partly Cloudy","3.36","0.81","1012.6","6.03","14.79","254","0.35","England","London"
"12/2/2020 04:00:00","Partly Cloudy","3.53","0.8","1012.8","6.11","14.59","258","0.34","England","London"
"12/2/2020 05:00:00","Partly Cloudy","3.55","0.79","1013.1","6.2","14.13","260","0.33","England","London"
"12/2/2020 06:00:00","Clear","3.97","0.77","1013.5","6.74","13.87","260","0.28","England","London"
"12/2/2020 07:00:00","Clear","3.99","0.78","1013.9","6.7","13.45","263","0.19","England","London"
"12/2/2020 08:00:00","Clear","4.09","0.78","1014.7","6.61","13.02","264","0.08","England","London"
"12/2/2020 09:00:00","Clear","4.42","0.78","1015","6.68","12.72","261","0.01","England","London"
"12/2/2020 10:00:00","Clear","5.22","0.75","1015.5","7.12","12.87","200","0","England","London"
"12/2/2020 11:00:00","Clear","6.25","0.69","1016","7.73","13.16","308","0","England","London"
"12/2/2020 12:00:00","Clear","7.22","0.63","1016.3","7.94","13.15","270","0.06","England","London"
"12/2/2020 13:00:00","Partly Cloudy","8.4","0.57","1016.6","7.47","12.6","302","0.34","England","London"
"12/2/2020 14:00:00","Mostly Cloudy","8.62","0.56","1016.3","7.01","11.88","207","0.72","England","London"
"12/2/2020 15:00:00","Overcast","7.53","0.62","1016","6.31","10.97","253","0.97","England","London"
"12/2/2020 16:00:00","Overcast","7.16","0.63","1015.9","5.2","9.62","256","0.97","England","London"
"12/2/2020 17:00:00","Overcast","6.56","0.65","1015.8","3.93","8.06","238","0.91","England","London"
"12/2/2020 18:00:00","Mostly Cloudy","6.09","0.69","1015.3","2.9","4.41","212","0.87","England","London"
"12/2/2020 19:00:00","Overcast","5.93","0.75","1014.9","2.84","5.23","204","0.91","England","London"
"12/2/2020 20:00:00","Overcast","5.93","0.83","1014.3","3.3","7.33","199","0.94","England","London"
"12/2/2020 21:00:00","Possible Drizzle","5.78","0.9","1013.4","4.11","9.4","197","0.98","England","London"
"12/2/2020 22:00:00","Possible Drizzle","6.18","0.9","1012.4","5.19","11.12","196","0.99","England","London"
"12/2/2020 23:00:00","Possible Drizzle","6.78","0.87","1011.1","6.56","12.82","196","0.99","England","London"
"13/2/2020 00:00:00","Possible Light Rain","7.11","0.86","1009.5","7.46","14.26","196","0.99","England","London"
"13/2/2020 01:00:00","Possible Drizzle","6.81","0.9","1007.6","7.96","14.59","189","0.99","England","London"
"13/2/2020 02:00:00","Possible Drizzle","6.42","0.92","1005.1","9.23","15.31","187","0.99","England","London"
"13/2/2020 03:00:00","Possible Light Rain","6.22","0.93","1002.6","10.36","16.45","186","0.99","England","London"
"13/2/2020 04:00:00","Light Rain and Windy","6.55","0.94","999.9","11.45","18.85","187","0.99","England","London"
"13/2/2020 05:00:00","Rain and Dangerously Windy","7.1","0.95","997.2","12.49","21.37","191","0.99","England","London"
"13/2/2020 06:00:00","Rain","7.36","0.93","995.1","9.62","16.42","205","0.99","England","London"
"13/2/2020 07:00:00","Rain","7.19","0.92","994.1","9","15.78","212","0.88","England","London"
"13/2/2020 08:00:00","Light Rain","7.02","0.91","993.9","8.18","14.94","219","0.74","England","London"
"13/2/2020 09:00:00","Possible Drizzle","6.97","0.9","993.6","7.61","14.28","226","0.68","England","London"
"13/2/2020 10:00:00","Possible Light Rain","7.03","0.9","992.9","7.58","14.08","235","0.67","England","London"
"13/2/2020 11:00:00","Light Rain","7.12","0.91","992.3","7.86","14.09","239","0.71","England","London"
"13/2/2020 12:00:00","Rain","7.4","0.9","992.1","8.04","13.97","214","0.76","England","London"
"13/2/2020 13:00:00","Light Rain","8.26","0.82","992.1","7.2","12.9","129","0.83","England","London"
"13/2/2020 14:00:00","Light Rain","8.82","0.78","993.1","7.56","13.4","11","0.87","England","London"
"13/2/2020 15:00:00","Possible Drizzle","7.87","0.83","994.5","7.77","13.83","288","0.9","England","London"
"13/2/2020 16:00:00","Possible Drizzle","7.77","0.82","996.5","7.68","14.21","270","0.86","England","London"
"13/2/2020 17:00:00","Mostly Cloudy","7.46","0.83","999","7.42","14.53","280","0.77","England","London"
"13/2/2020 18:00:00","Mostly Cloudy","7.11","0.84","1001.5","7.02","14.45","291","0.64","England","London"
"13/2/2020 19:00:00","Partly Cloudy","6.91","0.86","1004","5.98","12.9","286","0.5","England","London"
"13/2/2020 20:00:00","Partly Cloudy","6.86","0.87","1006","5.73","12.79","285","0.34","England","London"
"13/2/2020 21:00:00","Clear","6.67","0.87","1007.8","5.4","12.27","285","0.22","England","London"
"13/2/2020 22:00:00","Clear","6.26","0.87","1009.4","4.82","11.05","281","0.16","England","London"
"13/2/2020 23:00:00","Clear","5.74","0.86","1011.1","4.2","9.41","278","0.12","England","London"
"14/2/2020 00:00:00","Clear","5.12","0.88","1012.1","3.65","7.76","282","0.11","England","London"
"14/2/2020 01:00:00","Clear","4.79","0.87","1013.4","2.43","5.48","302","0.15","England","London"
"14/2/2020 02:00:00","Clear","3.47","0.89","1014.4","2.08","3.87","234","0.21","England","London"
"14/2/2020 03:00:00","Clear","2.29","0.92","1015.3","1.82","2.65","268","0.26","England","London"
"14/2/2020 04:00:00","Clear","1.35","0.95","1016.4","1.53","1.85","322","0.24","England","London"
"14/2/2020 05:00:00","Clear","0.76","0.96","1017","1.3","1.45","176","0.21","England","London"
"14/2/2020 06:00:00","Clear","0.98","0.95","1017.9","1.46","2.14","218","0.25","England","London"
"14/2/2020 07:00:00","Partly Cloudy","1.14","0.95","1018.4","1.7","3.33","221","0.47","England","London"
"14/2/2020 08:00:00","Mostly Cloudy","1.62","0.93","1019","2.17","5.14","204","0.77","England","London"
"14/2/2020 09:00:00","Overcast","2.88","0.91","1019.3","2.94","6.97","192","0.98","England","London"
"14/2/2020 10:00:00","Overcast","5.02","0.89","1019.3","4.32","8.81","196","0.99","England","London"
"14/2/2020 11:00:00","Overcast","7.55","0.84","1019","6.01","10.7","205","0.98","England","London"
"14/2/2020 12:00:00","Overcast","9.47","0.8","1018.7","7.31","12.28","212","0.98","England","London"
"14/2/2020 13:00:00","Overcast","10.62","0.72","1018.7","7.6","12.9","214","0.98","England","London"
"14/2/2020 14:00:00","Overcast","9.94","0.73","1018.2","8.11","13.72","216","0.98","England","London"
"14/2/2020 15:00:00","Overcast","8.91","0.78","1018","8.37","14.43","218","0.99","England","London"
"14/2/2020 16:00:00","Overcast","9.11","0.78","1017.8","8.22","14.8","216","0.99","England","London"
"14/2/2020 17:00:00","Overcast","9.38","0.77","1017.6","7.83","15.12","214","0.99","England","London"
"14/2/2020 18:00:00","Overcast","9.23","0.81","1017.4","7.53","15.29","212","0.99","England","London"
"14/2/2020 19:00:00","Overcast","9.48","0.83","1017.6","7.26","14.9","208","0.99","England","London"
"14/2/2020 20:00:00","Overcast","9.88","0.85","1017.6","7.77","15.5","209","0.99","England","London"
"14/2/2020 21:00:00","Overcast","10.17","0.85","1017.4","8.11","15.91","210","0.99","England","London"
"14/2/2020 22:00:00","Overcast","10.25","0.86","1017.1","8.1","15.85","209","0.99","England","London"
"14/2/2020 23:00:00","Overcast","10.28","0.87","1016.7","7.99","15.58","209","0.99","England","London"
"15/2/2020 00:00:00","Overcast","10.31","0.89","1016.2","7.86","15.36","208","0.99","England","London"
"15/2/2020 01:00:00","Overcast","10.31","0.89","1015.6","7.24","15.19","202","0.99","England","London"
"15/2/2020 02:00:00","Overcast","10.42","0.9","1014.9","7.86","15.84","206","0.99","England","London"
"15/2/2020 03:00:00","Overcast","10.49","0.91","1014.3","8.42","16.36","209","0.99","England","London"
"15/2/2020 04:00:00","Overcast","10.54","0.91","1013.7","8.73","16.55","209","0.99","England","London"
"15/2/2020 05:00:00","Overcast","10.54","0.92","1013.2","8.97","16.52","207","0.99","England","London"
